bac_id	bac_def	hit_prophage	hit_phage_id	hit_phage_def	prophage_pro_num	hit_pro_percent	hit_pro_num
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937475	Streptococcus phage CHPC931, complete genome	59.0	0.06779661016949153	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937469	Streptococcus phage CHPC919, complete genome	59.0	0.05084745762711865	3
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	MH937469	Streptococcus phage CHPC919, complete genome	47.0	0.02127659574468085	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937464	Streptococcus phage CHPC869, complete genome	59.0	0.11864406779661017	7
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH892375	Streptococcus phage SW30, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH892355	Streptococcus phage SW4, complete genome	59.0	0.23728813559322035	14
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KY705255	Streptococcus phage P0095, complete genome	59.0	0.23728813559322035	14
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	AF115102	Streptococcus thermophilus bacteriophage Sfi19, complete genome	59.0	0.05084745762711865	3
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	AF115102	Streptococcus thermophilus bacteriophage Sfi19, complete genome	47.0	0.02127659574468085	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937491	Streptococcus phage CHPC1037, partial genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937511	Streptococcus phage CHPC1247, complete genome	59.0	0.1016949152542373	6
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937480	Streptococcus phage CHPC954, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937458	Streptococcus phage CHPC572, complete genome	59.0	0.0847457627118644	5
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MF580774	Streptococcus phage STP2, complete genome	59.0	0.0847457627118644	5
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MF580773	Streptococcus phage STP1, complete genome	59.0	0.0847457627118644	5
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KY705273	Streptococcus phage P7602, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH892367	Streptococcus phage SW19, complete genome	59.0	0.2033898305084746	12
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH892364	Streptococcus phage SW15, complete genome	59.0	0.06779661016949153	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937482	Streptococcus phage CHPC982, partial genome	59.0	0.05084745762711865	3
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937488	Streptococcus phage CHPC1033, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937468	Streptococcus phage CHPC879, complete genome	59.0	0.0847457627118644	5
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937510	Streptococcus phage CHPC1246, complete genome	59.0	0.1016949152542373	6
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937509	Streptococcus phage CHPC1230, complete genome	59.0	0.1016949152542373	6
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937500	Streptococcus phage CHPC1067, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937499	Streptococcus phage CHPC1062, complete genome	59.0	0.05084745762711865	3
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937492	Streptococcus phage CHPC1040, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937487	Streptococcus phage CHPC1029, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937486	Streptococcus phage CHPC1027, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937472	Streptococcus phage CHPC928, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937471	Streptococcus phage CHPC927, complete genome	59.0	0.06779661016949153	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937463	Streptococcus phage CHPC676, complete genome	59.0	0.05084745762711865	3
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937460	Streptococcus phage CHPC640, complete genome	59.0	0.06779661016949153	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH892380	Streptococcus phage SWK4, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH892379	Streptococcus phage SWK3, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH892359	Streptococcus phage SW10, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH892358	Streptococcus phage SW9, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH892357	Streptococcus phage SW8, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH973661	Streptococcus phage SW5, complete genome	59.0	0.1016949152542373	6
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH000604	Streptococcus phage D1811, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH000603	Streptococcus phage D1024, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH000602	Streptococcus phage D5842, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MF580775	Streptococcus phage V2, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MF580772	Streptococcus phage R1, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MF580771	Streptococcus phage MM25, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MF580764	Streptococcus phage 31B4, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MF580763	Streptococcus phage 16B8, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MG708274	Streptococcus phage vB_SthS_VA214, complete genome	59.0	0.11864406779661017	7
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	MG708274	Streptococcus phage vB_SthS_VA214, complete genome	47.0	0.02127659574468085	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MG708273	Streptococcus phage vB_SthS_VA698, partial genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KY705290	Streptococcus phage P9903, complete genome	59.0	0.06779661016949153	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KY705289	Streptococcus phage P9902, complete genome	59.0	0.0847457627118644	5
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KY705288	Streptococcus phage P9901, complete genome	59.0	0.1016949152542373	6
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KY705266	Streptococcus phage P7152, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KY705263	Streptococcus phage P7133, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KY705259	Streptococcus phage P5641, complete genome	59.0	0.06779661016949153	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KY705258	Streptococcus phage P4761, complete genome	59.0	0.1016949152542373	6
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KY705257	Streptococcus phage P3684, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KY705256	Streptococcus phage P3681, complete genome	59.0	0.05084745762711865	3
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KT717085	Streptococcus phage 128, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KT717083	Streptococcus phage 73, complete genome	59.0	0.0847457627118644	5
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KX879642	Streptococcus phage CHPC926, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	FJ226752	Streptococcus phage ALQ13.2, complete genome	59.0	0.05084745762711865	3
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MF161328	Streptococcus phage D4276, complete genome	59.0	0.05084745762711865	3
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MF580760	Streptococcus phage 7T, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937495	Streptococcus phage CHPC1045, complete genome	59.0	0.1016949152542373	6
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937497	Streptococcus phage CHPC1048, complete genome	59.0	0.1016949152542373	6
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937496	Streptococcus phage CHPC1046, complete genome	59.0	0.1016949152542373	6
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448861	Streptococcus phage Javan174, complete genome	59.0	0.5084745762711864	30
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448887	Streptococcus phage Javan258, complete genome	59.0	0.5254237288135594	31
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448806	Streptococcus phage Javan565, complete genome	59.0	0.05084745762711865	3
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448812	Streptococcus phage Javan577, complete genome	59.0	0.11864406779661017	7
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448354	Streptococcus satellite phage Javan198, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448354	Streptococcus satellite phage Javan198, complete genome	17.0	0.058823529411764705	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448341	Streptococcus satellite phage Javan16, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448341	Streptococcus satellite phage Javan16, complete genome	17.0	0.17647058823529413	3
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448509	Streptococcus satellite phage Javan468, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448509	Streptococcus satellite phage Javan468, complete genome	17.0	0.17647058823529413	3
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KC413988	Streptococcus phage phiST1, complete genome	59.0	0.5932203389830508	35
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448892	Streptococcus phage Javan268, complete genome	59.0	0.23728813559322035	14
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KX077891	Streptococcus phage phiJH1301-1, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KC348604	Streptococcus phage phiS10, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	KC348604	Streptococcus phage phiS10, complete genome	47.0	0.0425531914893617	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KX077890	Streptococcus phage phiLP081102, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	KX077890	Streptococcus phage phiLP081102, complete genome	47.0	0.0425531914893617	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KC348602	Streptococcus phage phi891591, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	KC348602	Streptococcus phage phi891591, complete genome	47.0	0.0425531914893617	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KC413987	Streptococcus phage phiSS12, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	KC413987	Streptococcus phage phiSS12, complete genome	47.0	0.0425531914893617	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448891	Streptococcus phage Javan266, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448905	Streptococcus phage Javan318, complete genome	59.0	0.4406779661016949	26
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK449004	Streptococcus phage Javan68, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	MK449004	Streptococcus phage Javan68, complete genome	47.0	0.02127659574468085	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK449000	Streptococcus phage Javan64, complete genome	59.0	0.05084745762711865	3
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448884	Streptococcus phage Javan246, complete genome	59.0	0.1694915254237288	10
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448851	Streptococcus phage Javan14, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448671	Streptococcus phage Javan115, complete genome	59.0	0.5254237288135594	31
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	HE861935	Streptococcus phage TP-J34 complete genome	59.0	0.05084745762711865	3
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	HG424323	Streptococcus phage 20617 complete prophage genome	59.0	0.1016949152542373	6
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MF580769	Streptococcus phage L5A1, complete genome	59.0	0.06779661016949153	5
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MF580768	Streptococcus phage C0, complete genome	59.0	0.06779661016949153	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MF580759	Streptococcus phage 7A5, complete genome	59.0	0.06779661016949153	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MF580765	Streptococcus phage A0, complete genome	59.0	0.06779661016949153	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937470	Streptococcus phage CHPC925, complete genome	59.0	0.05084745762711865	3
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	AF145054	Streptococcus thermophilus bacteriophage 7201, complete genome	59.0	0.05084745762711865	3
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	AF145054	Streptococcus thermophilus bacteriophage 7201, complete genome	47.0	0.02127659574468085	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MF580767	Streptococcus phage B5, complete genome	59.0	0.06779661016949153	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MF580766	Streptococcus phage B0, complete genome	59.0	0.06779661016949153	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937466	Streptococcus phage CHPC875, complete genome	59.0	0.06779661016949153	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH937481	Streptococcus phage CHPC979, complete genome	59.0	0.05084745762711865	3
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	FJ236310	Streptococcus phage Abc2, complete genome	59.0	0.06779661016949153	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KY065490	Streptococcus phage IPP52, complete genome	59.0	0.3389830508474576	20
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KT337347	Streptococcus phage phiARI0285-3, partial genome	59.0	0.13559322033898305	8
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	KT337347	Streptococcus phage phiARI0285-3, partial genome	47.0	0.02127659574468085	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KT337358	Streptococcus phage phiARI0468-4, complete genome	59.0	0.3559322033898305	21
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KT337348	Streptococcus phage phiARI0378, partial genome	59.0	0.3728813559322034	22
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH892353	Streptococcus phage SW2, complete genome	59.0	0.06779661016949153	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KT337365	Streptococcus phage phiARI0746, complete genome	59.0	0.13559322033898305	8
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KY065502	Streptococcus phage IPP66, complete genome	59.0	0.3898305084745763	23
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	HF563658	Streptococcus phage phiBHN167 complete genome	59.0	0.3389830508474576	20
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KX550065	Streptococcus phage SpGS-1, complete genome	59.0	0.3050847457627119	18
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KT337364	Streptococcus phage phiARI0639b, partial genome	59.0	0.288135593220339	17
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KY065501	Streptococcus phage IPP65, complete genome	59.0	0.3559322033898305	21
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KY065493	Streptococcus phage IPP55, complete genome	59.0	0.3220338983050847	19
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	KY065491	Streptococcus phage IPP53, complete genome	59.0	0.3050847457627119	18
