bac_id	bac_def	prophage_id	hit_phage_id	hit_phage_def	prophage_length	hit_length	identity	coverage
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	KT717083	Streptococcus phage 73, complete genome	43111	343	77.215	0.007956206072696063
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MH937467	Streptococcus phage CHPC877, complete genome	43111	289	80.22	0.006703625524808053
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MH937471	Streptococcus phage CHPC927, complete genome	43111	504	81.13000000000001	0.011690751780288094
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MH937481	Streptococcus phage CHPC979, complete genome	43111	259	75.86	0.006007747442648048
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448762	Streptococcus phage Javan447, complete genome	43111	896	76.6425	0.020783558720512168
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448790	Streptococcus phage Javan515, complete genome	43111	648	77.8925	0.015030966574656121
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448954	Streptococcus phage Javan476, complete genome	43111	944	78.814	0.021896963651968176
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448960	Streptococcus phage Javan492, complete genome	43111	896	76.6425	0.020783558720512168
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	HE861935	Streptococcus phage TP-J34 complete genome	43111	672	75.94666666666667	0.015587669040384125
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	KM289195	Streptococcus phage T12, complete genome	43111	788	79.17666666666668	0.018278397624736147
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448685	Streptococcus phage Javan155, complete genome	43111	254	76.08	0.005891767762288047
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448690	Streptococcus phage Javan169, complete genome	43111	344	73.7	0.007979402008768064
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448853	Streptococcus phage Javan144, complete genome	43111	254	76.08	0.005891767762288047
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448933	Streptococcus phage Javan420, complete genome	43111	129	84.5	0.002992275753288024
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448950	Streptococcus phage Javan464, complete genome	43111	323	78.685	0.00749228735125606
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	AF109874	Bacteriophage Tuc2009, complete genome	43111	386	77.265	0.008953631323792071
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	EF207558	Streptococcus phage phi3396, complete genome	43111	155	81.41	0.003595370091160029
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	AF323668	Bacteriophage bIL285, complete genome	43111	314	73.97	0.007283523926608059
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA	AF323668	Bacteriophage bIL285, complete genome	43963	189	79.445	0.004299069672224371
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	HG799496	Streptococcus phage K13, complete sequence	43111	571	77.80000000000001	0.013244879497112106
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA	HG799496	Streptococcus phage K13, complete sequence	43963	101	78.1	0.002297386438596092
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	KY705289	Streptococcus phage P9902, complete genome	43111	262	78.57	0.006077335250864049
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	KY705290	Streptococcus phage P9903, complete genome	43111	164	80.61	0.0038041335158080303
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MG708274	Streptococcus phage vB_SthS_VA214, complete genome	43111	590	82.406	0.01368560228248011
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA	MG708274	Streptococcus phage vB_SthS_VA214, complete genome	43963	86	78.16	0.0019561904328639994
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MF580770	Streptococcus phage M19, complete genome	43111	164	80.72	0.0038041335158080303
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	LT985568	unidentified phage genome assembly, complete genome: monopartite	43111	314	73.97	0.007283523926608059
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	LT996082	unidentified phage genome assembly, complete genome: monopartite	43111	314	73.97	0.007283523926608059
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA	LT996082	unidentified phage genome assembly, complete genome: monopartite	43963	189	79.445	0.004299069672224371
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MH973661	Streptococcus phage SW5, complete genome	43111	415	77.43333333333332	0.009626313469880077
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MH937464	Streptococcus phage CHPC869, complete genome	43111	810	77.08	0.01878870821832015
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MH937496	Streptococcus phage CHPC1046, complete genome	43111	295	77.46000000000001	0.006842801141240055
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MH937497	Streptococcus phage CHPC1048, complete genome	43111	295	77.46000000000001	0.006842801141240055
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MH937503	Streptococcus phage CHPC1084, complete genome	43111	871	75.615	0.020203660318712163
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MH937509	Streptococcus phage CHPC1230, complete genome	43111	568	78.58250000000001	0.013175291688896106
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MH937468	Streptococcus phage CHPC879, complete genome	43111	164	80.72	0.0038041335158080303
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MH937479	Streptococcus phage CHPC952, complete genome	43111	871	75.615	0.020203660318712163
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MH937495	Streptococcus phage CHPC1045, complete genome	43111	295	77.46000000000001	0.006842801141240055
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MH937505	Streptococcus phage CHPC1109, complete genome	43111	1037	76.326	0.02405418570666419
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448705	Streptococcus phage Javan215, complete genome	43111	251	80.93	0.0058221799540720464
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA	MK448705	Streptococcus phage Javan215, complete genome	43963	91	78.02	0.002069922434774697
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448733	Streptococcus phage Javan345, complete genome	43111	2375	73.17625000000001	0.05509034817100044
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448816	Streptococcus phage Javan589, complete genome	43111	365	73.02	0.008466516666280068
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA	MK448816	Streptococcus phage Javan589, complete genome	43963	327	76.72	0.007438072924959625
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448854	Streptococcus phage Javan146, complete genome	43111	236	76.37	0.005474240912992044
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448984	Streptococcus phage Javan562, complete genome	43111	365	73.02	0.008466516666280068
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA	MK448984	Streptococcus phage Javan562, complete genome	43963	327	76.72	0.007438072924959625
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	FR671411	Streptococcus phage 2167	43111	643	80.97666666666666	0.01491498689429612
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA	FR671411	Streptococcus phage 2167	43963	101	76.7	0.002297386438596092
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	KT337354	Streptococcus phage phiARI0462, complete genome	43111	524	81.065	0.012154670501728098
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA	KT337354	Streptococcus phage phiARI0462, complete genome	43963	101	77.14	0.002297386438596092
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	KT337351	Streptococcus phage phiARI0455b, partial genome	43111	524	81.065	0.012154670501728098
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MH937474	Streptococcus phage CHPC930, complete genome	43111	484	73.8	0.01122683305884809
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448795	Streptococcus phage Javan527, complete genome	43111	435	83.1075	0.01009023219132008
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	AY050245	Streptococcus pyogenes strain NIH1 putative methionine sulfoxide reductase gene, complete cds; and integrated temperate phage PhiNIH1.1, complete genome	43111	931	79.056	0.021595416483032173
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448768	Streptococcus phage Javan47, complete genome	43111	805	74.21999999999998	0.018672728537960148
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448788	Streptococcus phage Javan511, complete genome	43111	931	79.056	0.021595416483032173
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448791	Streptococcus phage Javan517, complete genome	43111	931	79.056	0.021595416483032173
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448949	Streptococcus phage Javan460, complete genome	43111	834	77.768	0.019345410684048155
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448959	Streptococcus phage Javan488, complete genome	43111	834	77.768	0.019345410684048155
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448965	Streptococcus phage Javan506, complete genome	43111	834	77.768	0.019345410684048155
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448977	Streptococcus phage Javan530, complete genome	43111	931	79.056	0.021595416483032173
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	KC348598	Streptococcus phage phi20c, complete genome	43111	239	75.93	0.0055438287212080445
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	HQ268735	Streptococcus phage Dp-1, complete genome	43111	435	78.46	0.01009023219132008
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	KX879642	Streptococcus phage CHPC926, complete genome	43111	278	74.73	0.006448470228016052
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	KY705277	Streptococcus phage P7951, complete genome	43111	694	76.3925	0.01609797963396813
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	KY705281	Streptococcus phage P7955, complete genome	43111	374	84.24000000000001	0.00867528009092807
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MH937458	Streptococcus phage CHPC572, complete genome	43111	167	80.0	0.003873721324024031
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MH937475	Streptococcus phage CHPC931, complete genome	43111	927	75.5475	0.02150263273874417
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MH937499	Streptococcus phage CHPC1062, complete genome	43111	278	74.73	0.006448470228016052
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448683	Streptococcus phage Javan149, complete genome	43111	504	74.49000000000001	0.011690751780288094
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448803	Streptococcus phage Javan551, complete genome	43111	239	75.93	0.0055438287212080445
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448981	Streptococcus phage Javan548, complete genome	43111	239	75.93	0.0055438287212080445
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	FR671405	Streptococcus phage V22	43111	621	81.84	0.014404676300712115
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA	FR671405	Streptococcus phage V22	43963	101	77.14	0.002297386438596092
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	FR671410	Streptococcus phage 8140	43111	621	81.92	0.014404676300712115
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA	FR671410	Streptococcus phage 8140	43963	101	76.7	0.002297386438596092
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	HG799490	Streptococcus phage IC1, complete sequence	43111	621	81.92	0.014404676300712115
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA	HG799490	Streptococcus phage IC1, complete sequence	43963	101	76.7	0.002297386438596092
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	KY065500	Streptococcus phage IPP64, complete genome	43111	643	80.90666666666667	0.01491498689429612
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA	KY065500	Streptococcus phage IPP64, complete genome	43963	101	76.7	0.002297386438596092
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	KY705259	Streptococcus phage P5641, complete genome	43111	454	77.09666666666666	0.010530954976688085
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MF580765	Streptococcus phage A0, complete genome	43111	162	80.0	0.0037577416436640303
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MF580759	Streptococcus phage 7A5, complete genome	43111	162	80.0	0.0037577416436640303
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MF580766	Streptococcus phage B0, complete genome	43111	162	80.0	0.0037577416436640303
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MF580767	Streptococcus phage B5, complete genome	43111	162	80.0	0.0037577416436640303
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MF580768	Streptococcus phage C0, complete genome	43111	162	80.0	0.0037577416436640303
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MF580769	Streptococcus phage L5A1, complete genome	43111	162	80.0	0.0037577416436640303
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MF580773	Streptococcus phage STP1, complete genome	43111	162	80.0	0.0037577416436640303
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MF580774	Streptococcus phage STP2, complete genome	43111	162	80.0	0.0037577416436640303
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448703	Streptococcus phage Javan207, complete genome	43111	562	76.11666666666666	0.013036116072464105
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448958	Streptococcus phage Javan486, complete genome	43111	652	77.19666666666666	0.015123750318944121
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	AF145054	Streptococcus thermophilus bacteriophage 7201, complete genome	43111	164	79.52	0.0038041335158080303
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	KY705258	Streptococcus phage P4761, complete genome	43111	738	80.476	0.017118600821136136
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MH937466	Streptococcus phage CHPC875, complete genome	43111	235	81.03	0.0054510449769200435
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MH937494	Streptococcus phage CHPC1042, complete genome	43111	575	78.57	0.013337663241400106
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MH937510	Streptococcus phage CHPC1246, complete genome	43111	606	78.0875	0.014056737259632112
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	KT337359	Streptococcus phage phiARI0468b-3, partial genome	43111	635	80.01333333333334	0.014729419405720118
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	KX879641	Streptococcus phage CHPC577, complete genome	43111	238	85.755	0.005520632785136044
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448753	Streptococcus phage Javan407, complete genome	43111	810	71.455	0.01878870821832015
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MF172979	Erysipelothrix phage phi1605, complete genome	43111	171	78.49	0.003966505068312032
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA	MF172979	Erysipelothrix phage phi1605, complete genome	43963	4620	75.241	0.10508836976548461
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1241088:1253149|DBSCAN-SWA	MF172979	Erysipelothrix phage phi1605, complete genome	12062	3365	96.03	0.2789752943127176
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1439765:1458497|DBSCAN-SWA	MF172979	Erysipelothrix phage phi1605, complete genome	18733	3410	90.7	0.182031708749266
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448860	Streptococcus phage Javan172, complete genome	43111	362	75.84	0.008396928858064067
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MH937462	Streptococcus phage CHPC663, complete genome	43111	645	78.0925	0.014961378766440119
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448488	Streptococcus satellite phage Javan421, complete genome	43111	85	91.845	0.0019716545661200157
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA	MK448488	Streptococcus satellite phage Javan421, complete genome	10806	740	84.39	0.06848047381084582
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448842	Streptococcus phage Javan110, complete genome	43111	242	75.2	0.005613416529424045
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA	MK448842	Streptococcus phage Javan110, complete genome	43963	848	79.01	0.019288947524054318
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK449012	Streptococcus phage Javan94, complete genome	43111	636	72.575	0.014752615341792117
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448354	Streptococcus satellite phage Javan198, complete genome	43111	399	84.055	0.009255178492728075
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA	MK448354	Streptococcus satellite phage Javan198, complete genome	10806	85	82.35	0.007866000370164723
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448558	Streptococcus satellite phage Javan595, complete genome	43111	58	100.0	0.0013453642921760108
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA	MK448558	Streptococcus satellite phage Javan595, complete genome	10806	318	90.535	0.029428095502498614
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448584	Streptococcus satellite phage Javan624, complete genome	43111	58	100.0	0.0013453642921760108
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA	MK448584	Streptococcus satellite phage Javan624, complete genome	10806	104	79.05	0.009624282805848603
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448746	Streptococcus phage Javan383, complete genome	43111	538	73.72999999999999	0.0124794136067361
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448862	Streptococcus phage Javan178, complete genome	43111	689	76.11333333333333	0.015981999953608127
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448980	Streptococcus phage Javan536, complete genome	43111	300	77.5	0.006958780821600056
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA	MK448664	Streptococcus satellite phage Javan99, complete genome	43111	85	89.41	0.0019716545661200157
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA	MK448664	Streptococcus satellite phage Javan99, complete genome	10806	295	84.13	0.027299648343512863
